acc,label,phylum,f1,cls,n_overlap,grp_size,is_longest,length
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,26,20,0,1472
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,FP,17,15,0,866
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,12,7,0,848
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,48,28,0,1997
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,29,26,0,1181
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,20,15,0,1223
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,31,10,0,1160
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,12,9,0,800
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,27,21,0,1676
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,36,25,0,1478
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,FP,25,18,0,1265
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,13,8,0,881
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,FP,24,14,0,1187
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,24,23,0,869
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,FP,16,15,0,914
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,17,16,0,1139
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,17,11,0,758
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,16,12,0,1094
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,11,1,1,731
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,30,8,0,1106
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,FP,77,35,0,2432
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,24,20,0,1310
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,48,33,0,2297
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,FP,17,15,0,764
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,FP,9,8,0,869
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,14,12,0,896
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,13,11,0,1049
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,FP,21,17,0,965
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,47,32,0,1430
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,20,12,0,1091
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,FP,13,13,0,1085
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,35,19,0,1904
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,36,22,0,1916
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,FP,23,17,0,1223
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,56,38,0,1754
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,10,8,0,758
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,10,6,0,947
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,20,11,0,899
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,FP,23,14,0,1007
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,25,15,0,1316
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,28,21,0,1397
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,16,11,0,770
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,21,16,0,953
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,13,12,0,749
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,16,11,0,731
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,12,9,0,740
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,FP,24,13,0,929
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,30,22,0,1148
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,FP,26,17,0,905
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,41,30,0,1859
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,19,14,0,803
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,36,25,0,1712
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,FP,16,11,0,893
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,27,22,0,1214
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,14,10,0,728
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,25,22,0,950
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,FP,42,19,0,1439
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,34,26,0,1220
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,31,22,0,1376
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,36,22,0,1754
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,19,17,0,1061
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,20,18,0,857
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,FP,31,21,0,1592
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,29,8,0,848
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,20,16,0,1190
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,19,18,0,1034
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,25,13,0,1928
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,31,21,0,1325
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,43,37,0,2609
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,22,15,0,1280
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,9,6,0,899
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,FP,31,17,0,1640
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,FP,25,14,0,1460
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,17,11,0,881
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,FP,23,12,0,962
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,18,13,0,1097
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,20,9,0,1025
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,7,4,0,887
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,13,13,0,1070
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,31,17,0,1418
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,32,20,0,1409
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,20,9,0,1055
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,26,12,0,1277
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,FP,17,17,0,1025
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,95,58,0,6158
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,FP,27,14,0,1073
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,163,82,0,8453
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,24,18,0,1145
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,19,16,0,1622
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,31,10,0,1112
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,16,11,0,1124
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,FP,30,20,0,1367
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,FP,12,9,0,857
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,FP,20,9,0,1361
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,21,11,0,1004
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,52,35,0,3638
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,18,9,0,824
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,16,9,0,875
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,46,27,0,2690
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,8,9,0,800
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,14,14,0,1307
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,14,6,0,839
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,21,12,0,986
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,13,7,0,1145
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,FP,14,12,0,1364
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,52,31,0,1298
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,11,5,0,1079
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,26,16,0,1598
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,FP,13,7,0,794
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,17,8,0,887
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,62,28,0,1985
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,21,17,0,1328
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,26,13,0,1115
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,154,100,0,4496
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,53,31,0,2108
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,FP,15,12,0,776
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,40,28,0,1673
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,38,32,0,2057
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,26,16,0,1391
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,FP,15,15,0,797
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,33,23,0,1691
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,16,12,0,920
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,28,20,0,1652
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,17,16,0,920
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,29,20,0,1019
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,18,12,0,731
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,16,10,0,1319
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,FP,20,10,0,1310
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,41,29,0,2981
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,26,18,0,1715
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,34,20,0,1166
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,11,8,0,752
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,20,14,0,1178
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,33,31,0,1178
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,30,22,0,1319
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,15,12,0,872
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,FP,32,19,0,1463
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,10,10,0,827
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,23,14,0,1358
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,FP,20,16,0,818
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,16,12,0,743
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,14,7,0,815
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,6,4,0,938
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,FP,105,78,0,5396
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,9,9,0,857
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,27,20,0,1481
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,FP,30,23,0,1190
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,25,22,0,1748
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,18,16,0,1169
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,33,26,0,1385
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,15,7,0,740
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,21,15,0,1370
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,FP,30,18,0,1400
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,46,31,0,1670
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,31,18,0,965
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,19,14,0,1388
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,36,22,0,2441
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,24,13,0,995
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,42,24,0,1184
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,17,6,0,833
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,16,14,0,947
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,14,9,0,734
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,24,21,0,1238
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,17,7,0,1067
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,24,14,0,1052
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,18,15,0,764
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,15,11,0,764
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,38,13,0,1058
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,88,57,0,4055
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,9,8,0,842
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,38,32,0,1796
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,23,15,0,1166
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,FP,20,17,0,1172
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,26,20,0,1292
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,FP,22,19,0,1226
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,38,30,0,1682
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,30,16,0,1424
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,22,13,0,800
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,6,6,0,779
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,26,16,0,1298
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,FP,31,19,0,1448
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,78,43,0,3473
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,24,19,0,1034
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,13,9,0,848
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,21,16,0,1400
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,FP,25,19,0,1181
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,19,13,0,1244
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,25,21,0,1187
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,22,20,0,863
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,17,15,0,1289
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,33,26,0,1232
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,27,20,0,1445
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,16,11,0,1292
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,18,15,0,905
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,59,44,0,2627
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,25,16,0,1397
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,FP,34,9,0,1127
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,18,9,0,878
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,22,14,0,1631
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,33,19,0,1457
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,31,13,0,1532
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,27,14,0,1352
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,27,25,0,2000
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,40,29,0,2270
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,26,13,0,2090
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,17,13,0,860
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,39,18,0,896
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,18,18,0,818
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,14,11,0,1295
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,14,11,0,1034
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,21,11,0,1043
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,22,16,0,1091
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,FP,105,78,0,5384
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,41,26,0,1994
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,13,10,0,941
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,FP,50,29,0,1379
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,18,8,0,1001
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,29,15,0,1496
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,13,8,0,962
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,17,14,0,788
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,22,15,0,1181
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,15,14,0,911
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,19,16,0,1304
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,19,15,0,962
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,17,8,0,782
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,14,1,1,854
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,72,52,0,4295
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,56,36,0,2645
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,41,28,0,1739
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,33,23,0,1913
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,21,14,0,1019
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,45,33,0,2378
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,14,9,0,794
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,11,11,0,821
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,10,7,0,866
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,20,12,0,1055
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,FP,17,13,0,920
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,16,13,0,1133
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,25,18,0,1745
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,30,22,0,1781
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,41,26,0,1787
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,30,17,0,1235
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,77,40,0,3653
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,31,18,0,1571
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,29,20,0,2099
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,FP,21,15,0,1142
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,12,6,0,767
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,42,25,0,2081
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,10,9,0,827
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,7,8,0,794
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,29,18,0,1304
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,21,19,0,929
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,8,8,0,1154
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,18,12,0,1001
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,25,19,0,1349
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,24,13,0,1016
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,14,11,0,725
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,13,9,0,776
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,FP,75,49,0,2552
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,FP,18,13,0,743
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,14,14,0,728
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,21,15,0,1199
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,41,31,0,2054
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,11,8,0,737
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,19,1,1,1139
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,29,21,0,1364
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,56,41,0,2498
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,24,17,0,1319
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,24,15,0,1334
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,FP,37,22,0,1064
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,19,14,0,920
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,17,16,0,1064
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,24,17,0,764
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,35,24,0,2438
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,FP,10,5,0,767
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,12,8,0,737
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,30,15,0,1631
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,25,17,0,1277
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,23,17,0,1016
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,13,6,0,983
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,12,7,0,959
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,25,11,0,1088
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,13,1,1,857
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,10,6,0,1103
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,19,9,0,878
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,FP,15,9,0,848
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,13,6,0,1070
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,FP,30,17,0,1934
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,FP,25,18,0,1451
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,15,5,0,1037
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,FP,22,15,0,1499
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,15,8,0,755
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,33,14,0,1064
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,22,9,0,1031
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,14,7,0,851
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,10,9,0,1106
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,17,12,0,806
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,FP,20,10,0,872
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,13,4,0,812
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,29,15,0,2030
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,15,9,0,1079
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,FP,26,15,0,1898
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,25,18,0,2360
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,21,12,0,1160
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,13,8,0,1085
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,29,17,0,1541
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,34,24,0,1634
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,FP,42,32,0,3596
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,19,14,0,947
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,11,1,1,734
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,18,14,0,1160
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,FP,35,15,0,1199
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,37,20,0,1748
NC_004350.2,S. agalactiae,Firmicutes,87.08,TP,25,14,0,1136
NC_004350.2,S. agalactiae,Firmicutes,87.08,TP,20,16,0,1271
NC_004350.2,S. agalactiae,Firmicutes,87.08,TP,11,10,0,542
NC_004350.2,S. agalactiae,Firmicutes,87.08,TP,65,24,0,1970
NC_004350.2,S. agalactiae,Firmicutes,87.08,TP,12,12,0,506
NC_004350.2,S. agalactiae,Firmicutes,87.08,TP,32,25,0,1175
NC_004350.2,S. agalactiae,Firmicutes,87.08,TP,13,4,0,620
NC_004350.2,S. agalactiae,Firmicutes,87.08,TP,21,18,0,1379
NC_004350.2,S. agalactiae,Firmicutes,87.08,TP,44,28,0,1091
NC_004350.2,S. agalactiae,Firmicutes,87.08,TP,18,7,0,425
NC_004350.2,S. agalactiae,Firmicutes,87.08,TP,44,30,0,1790
NC_004350.2,S. agalactiae,Firmicutes,87.08,TP,42,25,0,1484
NC_004350.2,S. agalactiae,Firmicutes,87.08,TP,68,24,0,1838
NC_004350.2,S. agalactiae,Firmicutes,87.08,TP,22,22,0,998
NC_004350.2,S. agalactiae,Firmicutes,87.08,TP,21,15,0,1100
NC_004350.2,S. agalactiae,Firmicutes,87.08,TP,48,20,0,989
NC_004350.2,S. agalactiae,Firmicutes,87.08,TP,35,22,0,1013
NC_004350.2,S. agalactiae,Firmicutes,87.08,TP,46,25,0,1367
NC_004350.2,S. agalactiae,Firmicutes,87.08,TP,18,12,0,653
NC_004350.2,S. agalactiae,Firmicutes,87.08,TP,101,47,0,1652
NC_004350.2,S. agalactiae,Firmicutes,87.08,TP,6,6,0,419
NC_004350.2,S. agalactiae,Firmicutes,87.08,TP,5,3,0,308
NC_004350.2,S. agalactiae,Firmicutes,87.08,TP,106,41,0,2192
NC_004350.2,S. agalactiae,Firmicutes,87.08,TP,38,18,0,1343
NC_004350.2,S. agalactiae,Firmicutes,87.08,TP,20,3,0,392
NC_004350.2,S. agalactiae,Firmicutes,87.08,TP,41,27,0,1220
NC_004350.2,S. agalactiae,Firmicutes,87.08,TP,24,17,0,998
NC_004350.2,S. agalactiae,Firmicutes,87.08,TP,22,14,0,653
NC_004350.2,S. agalactiae,Firmicutes,87.08,TP,54,28,0,1901
NC_004350.2,S. agalactiae,Firmicutes,87.08,TP,24,19,0,845
NC_004350.2,S. agalactiae,Firmicutes,87.08,TP,38,21,0,1052
NC_004350.2,S. agalactiae,Firmicutes,87.08,TP,39,28,0,1052
