acc,label,phylum,f1,genome_gc,cls,rbs_score,rbs_spacing,length,is_atg,is_forward,gc1,gc2,gc3,gc12,abs_bias,gc_orf,nc,upstream_stops,upstream_gc
NC_004350.2,S. agalactiae,Firmicutes,87.08,0.3683,TP,12.55,0.0,729.0,1,0,0.48148148148148145,0.2757201646090535,0.3292181069958848,0.3786008230452675,0.04938271604938271,0.36213991769547327,2.7811221773784314,7,0.24
NC_004350.2,S. agalactiae,Firmicutes,87.08,0.3683,TP,14.3,0.0,2529.0,1,0,0.4234875444839858,0.33926453143534996,0.3107947805456702,0.3813760379596679,0.07058125741399768,0.35784895215500195,2.7324599629771016,4,0.32
NC_004350.2,S. agalactiae,Firmicutes,87.08,0.3683,TP,12.8,0.0,867.0,1,0,0.5086505190311419,0.32525951557093424,0.2664359861591695,0.41695501730103807,0.15051903114186854,0.36678200692041524,2.6822096673329825,7,0.32
NC_004350.2,S. agalactiae,Firmicutes,87.08,0.3683,FP,10.55,0.0,399.0,1,0,0.5338345864661654,0.3007518796992481,0.3233082706766917,0.41729323308270677,0.09398496240601506,0.38596491228070173,2.4572989571855732,4,0.2
NC_004350.2,S. agalactiae,Firmicutes,87.08,0.3683,TP,14.3,0.0,828.0,1,0,0.4528985507246377,0.35144927536231885,0.27898550724637683,0.40217391304347827,0.12318840579710144,0.3611111111111111,2.6270484565477012,4,0.44
NC_004350.2,S. agalactiae,Firmicutes,87.08,0.3683,TP,14.3,0.0,477.0,1,0,0.4591194968553459,0.2893081761006289,0.2830188679245283,0.37421383647798745,0.09119496855345915,0.3438155136268344,2.4670148994805374,2,0.28
NC_004350.2,S. agalactiae,Firmicutes,87.08,0.3683,TP,14.3,0.0,786.0,1,0,0.5572519083969466,0.35877862595419846,0.3473282442748092,0.4580152671755725,0.11068702290076332,0.4211195928753181,2.5508907924323756,7,0.2
NC_004350.2,S. agalactiae,Firmicutes,87.08,0.3683,TP,11.05,0.0,606.0,1,0,0.49504950495049505,0.2722772277227723,0.29207920792079206,0.38366336633663367,0.09158415841584161,0.35313531353135313,2.3334962934327415,4,0.28
NC_004350.2,S. agalactiae,Firmicutes,87.08,0.3683,FP,12.8,0.0,636.0,1,0,0.39622641509433965,0.22641509433962265,0.19811320754716982,0.3113207547169812,0.11320754716981135,0.27358490566037735,2.2906386979400697,6,0.4
NC_004350.2,S. agalactiae,Firmicutes,87.08,0.3683,TP,12.514285714285714,0.0,3354.0,1,0,0.3881932021466905,0.295169946332737,0.1887298747763864,0.3416815742397138,0.1529516994633274,0.29069767441860467,2.630565477849546,19,0.24
NC_004350.2,S. agalactiae,Firmicutes,87.08,0.3683,TP,12.8,0.0,8175.0,1,0,0.39339449541284405,0.27339449541284405,0.178348623853211,0.33339449541284405,0.15504587155963304,0.2817125382262997,2.4705749146489526,4,0.2
NC_004350.2,S. agalactiae,Firmicutes,87.08,0.3683,FP,9.8,0.0,4437.0,1,0,0.37592968221771467,0.27856659905341447,0.19810682893847195,0.32724814063556457,0.12914131169709261,0.2842010367365337,2.606256499226975,17,0.24
NC_004350.2,S. agalactiae,Firmicutes,87.08,0.3683,TP,15.55,0.0,300.0,1,0,0.47,0.35,0.29,0.41,0.12,0.37,2.2884054353313337,8,0.44
NC_004350.2,S. agalactiae,Firmicutes,87.08,0.3683,FP,8.0,0.0,2529.0,1,0,0.4816132858837485,0.30723606168446027,0.3143534994068802,0.3944246737841044,0.08007117437722422,0.36773428232502964,2.776813917527091,9,0.2
NC_004350.2,S. agalactiae,Firmicutes,87.08,0.3683,TP,14.3,0.0,378.0,1,0,0.5396825396825397,0.35714285714285715,0.24603174603174602,0.4484126984126984,0.20238095238095236,0.38095238095238093,2.3233231249483284,11,0.2
NC_004350.2,S. agalactiae,Firmicutes,87.08,0.3683,TP,14.3,0.0,1521.0,1,0,0.47928994082840237,0.33727810650887574,0.2702169625246548,0.40828402366863903,0.1380670611439842,0.3622616699539776,2.513467182660184,9,0.28
NC_004350.2,S. agalactiae,Firmicutes,87.08,0.3683,TP,14.3,0.0,348.0,1,0,0.5775862068965517,0.27586206896551724,0.3103448275862069,0.4267241379310345,0.11637931034482757,0.3879310344827586,2.283282948296232,11,0.4
NC_004350.2,S. agalactiae,Firmicutes,87.08,0.3683,TP,11.8,0.0,1221.0,1,0,0.4914004914004914,0.3906633906633907,0.2800982800982801,0.44103194103194104,0.16093366093366096,0.38738738738738737,2.6359198421594625,5,0.2
NC_004350.2,S. agalactiae,Firmicutes,87.08,0.3683,TP,12.8,0.0,1227.0,1,0,0.4254278728606357,0.3374083129584352,0.31295843520782396,0.38141809290953543,0.06845965770171147,0.35859820700896494,2.541936852842863,8,0.2
NC_004350.2,S. agalactiae,Firmicutes,87.08,0.3683,TP,11.55,0.0,1953.0,1,0,0.5499231950844854,0.34715821812596004,0.3102918586789555,0.4485407066052227,0.13824884792626724,0.402457757296467,2.770121993040175,8,0.2
NC_004350.2,S. agalactiae,Firmicutes,87.08,0.3683,TP,13.966666666666667,0.0,1284.0,1,0,0.5934579439252337,0.3574766355140187,0.3060747663551402,0.47546728971962615,0.16939252336448596,0.4190031152647975,2.813474296923351,9,0.44
NC_004350.2,S. agalactiae,Firmicutes,87.08,0.3683,TP,9.0,0.0,720.0,1,0,0.5708333333333333,0.325,0.3375,0.44791666666666663,0.11041666666666661,0.4111111111111111,2.589081304809135,9,0.32
NC_004350.2,S. agalactiae,Firmicutes,87.08,0.3683,TP,9.4,0.0,1788.0,1,0,0.5151006711409396,0.30033557046979864,0.412751677852349,0.4077181208053691,0.005033557046979886,0.40939597315436244,2.9907070763986785,9,0.24
NC_004350.2,S. agalactiae,Firmicutes,87.08,0.3683,TP,14.3,0.0,678.0,1,0,0.6017699115044248,0.34513274336283184,0.3008849557522124,0.47345132743362833,0.17256637168141592,0.415929203539823,2.3812485356967414,11,0.4
NC_004350.2,S. agalactiae,Firmicutes,87.08,0.3683,TP,10.8,0.0,1212.0,1,0,0.5346534653465347,0.41336633663366334,0.3217821782178218,0.474009900990099,0.1522277227722772,0.42326732673267325,2.70200205712638,4,0.44
NC_004350.2,S. agalactiae,Firmicutes,87.08,0.3683,TP,12.8,0.0,810.0,1,0,0.5814814814814815,0.3814814814814815,0.25555555555555554,0.4814814814814815,0.22592592592592597,0.40617283950617283,2.6841145443956536,4,0.12
NC_004350.2,S. agalactiae,Firmicutes,87.08,0.3683,TP,14.3,0.0,711.0,1,0,0.5147679324894515,0.35443037974683544,0.29535864978902954,0.4345991561181435,0.13924050632911394,0.3881856540084388,2.4152222448364014,1,0.28
NC_004350.2,S. agalactiae,Firmicutes,87.08,0.3683,FP,12.8,0.0,777.0,1,0,0.583011583011583,0.3590733590733591,0.30115830115830117,0.471042471042471,0.16988416988416982,0.4144144144144144,2.4539550683034856,8,0.32
NC_004350.2,S. agalactiae,Firmicutes,87.08,0.3683,TP,15.8,0.0,930.0,1,0,0.5483870967741935,0.41935483870967744,0.3161290322580645,0.4838709677419355,0.167741935483871,0.42795698924731185,2.708408647037407,1,0.36
NC_004350.2,S. agalactiae,Firmicutes,87.08,0.3683,TP,15.8,0.0,501.0,1,0,0.5269461077844312,0.32934131736526945,0.25149700598802394,0.4281437125748503,0.17664670658682635,0.36926147704590817,2.4407023221266937,7,0.32
NC_004350.2,S. agalactiae,Firmicutes,87.08,0.3683,TP,12.514285714285714,0.0,654.0,1,0,0.40825688073394495,0.3669724770642202,0.3486238532110092,0.3876146788990826,0.03899082568807338,0.3746177370030581,2.708983446356352,11,0.28
NC_004350.2,S. agalactiae,Firmicutes,87.08,0.3683,TP,9.9,0.0,2115.0,1,0,0.5035460992907801,0.4056737588652482,0.3191489361702128,0.4546099290780141,0.13546099290780134,0.4094562647754137,2.8308149203411856,6,0.2
NC_004350.2,S. agalactiae,Firmicutes,87.08,0.3683,FP,11.05,0.0,756.0,1,0,0.5198412698412699,0.31746031746031744,0.43253968253968256,0.41865079365079366,0.013888888888888895,0.42328042328042326,2.6086632526898237,6,0.32
NC_004350.2,S. agalactiae,Firmicutes,87.08,0.3683,TP,8.8,0.0,621.0,1,0,0.391304347826087,0.3526570048309179,0.28502415458937197,0.3719806763285024,0.08695652173913043,0.34299516908212563,2.5211869255992,10,0.2
NC_004350.2,S. agalactiae,Firmicutes,87.08,0.3683,TP,15.8,0.0,1770.0,1,0,0.523728813559322,0.411864406779661,0.2796610169491525,0.4677966101694915,0.18813559322033896,0.40508474576271186,2.6785575207665873,13,0.36
NC_004350.2,S. agalactiae,Firmicutes,87.08,0.3683,TP,12.8,0.0,438.0,1,0,0.589041095890411,0.2808219178082192,0.2602739726027397,0.4349315068493151,0.17465753424657537,0.3767123287671233,2.3774360614210415,11,0.28
NC_004350.2,S. agalactiae,Firmicutes,87.08,0.3683,TP,13.728571428571428,0.0,1149.0,1,0,0.556135770234987,0.31592689295039167,0.2245430809399478,0.4360313315926893,0.21148825065274152,0.36553524804177545,2.358487292581178,1,0.24
NC_004350.2,S. agalactiae,Firmicutes,87.08,0.3683,TP,12.514285714285714,0.0,630.0,1,0,0.49047619047619045,0.28095238095238095,0.2761904761904762,0.3857142857142857,0.10952380952380947,0.3492063492063492,2.754450875880181,12,0.24
NC_004350.2,S. agalactiae,Firmicutes,87.08,0.3683,TP,10.9,0.0,834.0,1,0,0.4136690647482014,0.3237410071942446,0.2949640287769784,0.368705035971223,0.07374100719424459,0.3441247002398082,2.5241305223574013,1,0.2
NC_004350.2,S. agalactiae,Firmicutes,87.08,0.3683,FP,11.8,0.0,1314.0,1,0,0.5502283105022832,0.4200913242009132,0.2465753424657534,0.4851598173515982,0.23858447488584478,0.4056316590563166,2.544829171262343,8,0.36
NC_004350.2,S. agalactiae,Firmicutes,87.08,0.3683,TP,14.3,0.0,564.0,1,0,0.3829787234042553,0.35638297872340424,0.30319148936170215,0.36968085106382975,0.0664893617021276,0.3475177304964539,2.560106514898055,9,0.16
NC_004350.2,S. agalactiae,Firmicutes,87.08,0.3683,TP,8.3,0.0,3186.0,1,0,0.4011299435028249,0.2288135593220339,0.19491525423728814,0.3149717514124294,0.12005649717514125,0.2749529190207156,2.6701350716850936,19,0.24
NC_004350.2,S. agalactiae,Firmicutes,87.08,0.3683,TP,12.8,0.0,912.0,1,0,0.39144736842105265,0.33881578947368424,0.35855263157894735,0.3651315789473685,0.006578947368421129,0.36293859649122806,2.7832216371172285,8,0.4
NC_004350.2,S. agalactiae,Firmicutes,87.08,0.3683,TP,11.8,0.0,1368.0,1,0,0.581140350877193,0.2982456140350877,0.34868421052631576,0.4396929824561403,0.09100877192982454,0.4093567251461988,2.7416423133985615,9,0.44
NC_004350.2,S. agalactiae,Firmicutes,87.08,0.3683,TP,9.4,0.0,921.0,1,0,0.495114006514658,0.31921824104234525,0.30618892508143325,0.4071661237785016,0.10097719869706834,0.3735070575461455,2.860434114369971,4,0.28
NC_004350.2,S. agalactiae,Firmicutes,87.08,0.3683,TP,12.55,0.0,414.0,1,0,0.47101449275362317,0.34782608695652173,0.30434782608695654,0.40942028985507245,0.10507246376811591,0.3743961352657005,2.6575256427412732,2,0.32
NC_004350.2,S. agalactiae,Firmicutes,87.08,0.3683,TP,14.3,0.0,804.0,1,0,0.4701492537313433,0.3283582089552239,0.2835820895522388,0.39925373134328357,0.11567164179104478,0.36069651741293535,2.537650174464475,1,0.36
NC_004350.2,S. agalactiae,Firmicutes,87.08,0.3683,TP,12.8,0.0,654.0,1,0,0.5275229357798165,0.2798165137614679,0.26605504587155965,0.40366972477064217,0.13761467889908252,0.3577981651376147,2.535603386849858,9,0.32
NC_004350.2,S. agalactiae,Firmicutes,87.08,0.3683,TP,12.8,0.0,813.0,1,0,0.4833948339483395,0.3210332103321033,0.3173431734317343,0.4022140221402214,0.0848708487084871,0.37392373923739236,2.649851660635501,8,0.44
NC_004350.2,S. agalactiae,Firmicutes,87.08,0.3683,TP,11.514285714285714,0.0,597.0,1,0,0.4723618090452261,0.33668341708542715,0.3065326633165829,0.40452261306532666,0.09798994974874375,0.37185929648241206,2.5776671825763002,13,0.2
NC_004350.2,S. agalactiae,Firmicutes,87.08,0.3683,TP,14.05,0.0,1521.0,1,0,0.4536489151873767,0.33925049309664695,0.29980276134122286,0.39644970414201186,0.096646942800789,0.36423405654174884,2.6600012032751863,7,0.32
NC_004350.2,S. agalactiae,Firmicutes,87.08,0.3683,TP,10.8,0.0,1080.0,1,0,0.6138888888888889,0.32222222222222224,0.2972222222222222,0.46805555555555556,0.17083333333333334,0.4111111111111111,2.5279033521305663,11,0.28
NC_004350.2,S. agalactiae,Firmicutes,87.08,0.3683,TP,14.3,0.0,1263.0,1,0,0.5629453681710214,0.3515439429928741,0.2684085510688836,0.4572446555819477,0.1888361045130641,0.39429928741092635,2.396571221154235,1,0.16
NC_004350.2,S. agalactiae,Firmicutes,87.08,0.3683,TP,10.9,0.0,615.0,1,0,0.44878048780487806,0.32682926829268294,0.25853658536585367,0.3878048780487805,0.12926829268292683,0.34471544715447155,2.535548119286259,6,0.24
NC_004350.2,S. agalactiae,Firmicutes,87.08,0.3683,TP,14.3,0.0,699.0,1,0,0.5021459227467812,0.3648068669527897,0.2875536480686695,0.4334763948497854,0.1459227467811159,0.38483547925608014,2.5925106840101724,14,0.36
NC_004350.2,S. agalactiae,Firmicutes,87.08,0.3683,TP,10.966666666666667,0.0,633.0,1,0,0.46445497630331756,0.3459715639810427,0.26066350710900477,0.4052132701421801,0.14454976303317535,0.3570300157977883,2.403080500106993,1,0.16
NC_004350.2,S. agalactiae,Firmicutes,87.08,0.3683,TP,14.3,0.0,1551.0,1,0,0.5299806576402321,0.34235976789168276,0.31721470019342357,0.4361702127659574,0.11895551257253384,0.3965183752417795,2.6526166171607475,7,0.2
NC_004350.2,S. agalactiae,Firmicutes,87.08,0.3683,TP,14.3,0.0,738.0,1,0,0.36585365853658536,0.2682926829268293,0.25609756097560976,0.3170731707317073,0.06097560975609756,0.2967479674796748,2.4323046718328944,8,0.4
NC_004350.2,S. agalactiae,Firmicutes,87.08,0.3683,TP,14.3,0.0,756.0,1,0,0.5,0.4166666666666667,0.32142857142857145,0.45833333333333337,0.13690476190476192,0.4126984126984127,2.7447143632488085,5,0.24
NC_004350.2,S. agalactiae,Firmicutes,87.08,0.3683,TP,11.3,0.0,834.0,1,0,0.4352517985611511,0.2697841726618705,0.25539568345323743,0.3525179856115108,0.09712230215827339,0.32014388489208634,2.5991924132462656,1,0.24
NC_004350.2,S. agalactiae,Firmicutes,87.08,0.3683,TP,14.3,0.0,690.0,1,0,0.4782608695652174,0.30434782608695654,0.25217391304347825,0.391304347826087,0.13913043478260873,0.34492753623188405,2.3984479052308636,6,0.24
NC_004350.2,S. agalactiae,Firmicutes,87.08,0.3683,TP,14.3,0.0,1050.0,1,0,0.4742857142857143,0.32,0.24857142857142858,0.39714285714285713,0.14857142857142855,0.3476190476190476,2.4407339399280734,14,0.28
NC_004350.2,S. agalactiae,Firmicutes,87.08,0.3683,FP,10.55,0.0,417.0,0,0,0.37410071942446044,0.6330935251798561,0.16546762589928057,0.5035971223021583,0.3381294964028777,0.3908872901678657,2.2364955969276767,5,0.36
NC_004350.2,S. agalactiae,Firmicutes,87.08,0.3683,FP,10.3,0.0,732.0,1,0,0.5245901639344263,0.36475409836065575,0.3401639344262295,0.444672131147541,0.10450819672131151,0.4098360655737705,2.522844666661877,11,0.36
NC_004350.2,S. agalactiae,Firmicutes,87.08,0.3683,TP,12.8,0.0,489.0,1,0,0.4601226993865031,0.3006134969325153,0.3006134969325153,0.3803680981595092,0.0797546012269939,0.3537832310838446,2.69912961970933,1,0.4
NC_004350.2,S. agalactiae,Firmicutes,87.08,0.3683,TP,14.3,0.0,384.0,1,0,0.359375,0.3671875,0.375,0.36328125,0.01171875,0.3671875,2.488599352144244,7,0.28
NC_004350.2,S. agalactiae,Firmicutes,87.08,0.3683,FP,-5.0,0.0,321.0,0,0,0.32710280373831774,0.48598130841121495,0.2336448598130841,0.40654205607476634,0.17289719626168223,0.34890965732087226,2.463886519584519,6,0.24
NC_004350.2,S. agalactiae,Firmicutes,87.08,0.3683,TP,14.514285714285714,0.0,321.0,1,0,0.42990654205607476,0.38317757009345793,0.40186915887850466,0.40654205607476634,0.004672897196261683,0.40498442367601245,2.4850618983225474,9,0.32
NC_004350.2,S. agalactiae,Firmicutes,87.08,0.3683,TP,14.8,0.0,447.0,1,0,0.38926174496644295,0.40268456375838924,0.24161073825503357,0.3959731543624161,0.15436241610738252,0.34451901565995524,2.2522466887392776,5,0.28
NC_004350.2,S. agalactiae,Firmicutes,87.08,0.3683,TP,12.8,0.0,1257.0,1,0,0.46539379474940334,0.3412887828162291,0.3054892601431981,0.4033412887828162,0.09785202863961812,0.3707239459029435,2.9017106766874186,7,0.32
NC_004350.2,S. agalactiae,Firmicutes,87.08,0.3683,TP,12.8,0.0,2187.0,1,0,0.448559670781893,0.35665294924554186,0.35253772290809327,0.40260631001371744,0.050068587105624174,0.3859167809785094,2.6580086244281693,6,0.28
NC_004350.2,S. agalactiae,Firmicutes,87.08,0.3683,FP,6.3,0.0,309.0,0,0,0.4077669902912621,0.34951456310679613,0.23300970873786409,0.3786407766990291,0.14563106796116504,0.3300970873786408,2.1774650008860537,5,0.28
NC_004350.2,S. agalactiae,Firmicutes,87.08,0.3683,TP,12.8,0.0,2154.0,1,0,0.42896935933147634,0.3426183844011142,0.2743732590529248,0.38579387186629527,0.11142061281337046,0.3486536675951718,2.592210869626481,13,0.24
NC_004350.2,S. agalactiae,Firmicutes,87.08,0.3683,TP,12.514285714285714,0.0,1341.0,1,0,0.4608501118568233,0.36465324384787473,0.31096196868008946,0.412751677852349,0.10178970917225955,0.3788217747949292,2.561066462146373,7,0.16
NC_004350.2,S. agalactiae,Firmicutes,87.08,0.3683,FP,7.5,0.0,324.0,1,0,0.25,0.37037037037037035,0.5,0.3101851851851852,0.18981481481481483,0.3734567901234568,2.6166516288507538,8,0.28
NC_004350.2,S. agalactiae,Firmicutes,87.08,0.3683,TP,9.3,0.0,1305.0,1,0,0.49195402298850577,0.31724137931034485,0.31264367816091954,0.4045977011494253,0.09195402298850575,0.3739463601532567,2.700398583693927,10,0.2
NC_004350.2,S. agalactiae,Firmicutes,87.08,0.3683,TP,11.3,0.0,627.0,1,0,0.46411483253588515,0.3492822966507177,0.23444976076555024,0.40669856459330145,0.1722488038277512,0.3492822966507177,2.563362919910525,7,0.2
NC_004350.2,S. agalactiae,Firmicutes,87.08,0.3683,TP,14.3,0.0,960.0,1,0,0.48125,0.30625,0.384375,0.39375000000000004,0.009375000000000022,0.390625,2.602600263438473,5,0.36
NC_004350.2,S. agalactiae,Firmicutes,87.08,0.3683,TP,14.3,0.0,513.0,1,0,0.4327485380116959,0.2982456140350877,0.36257309941520466,0.36549707602339176,0.0029239766081871066,0.3645224171539961,2.7334899307213574,4,0.28
NC_004350.2,S. agalactiae,Firmicutes,87.08,0.3683,TP,9.4,0.0,1020.0,1,0,0.49117647058823527,0.31176470588235294,0.34705882352941175,0.40147058823529413,0.05441176470588238,0.38333333333333336,2.83668517795258,1,0.2
NC_004350.2,S. agalactiae,Firmicutes,87.08,0.3683,TP,14.3,0.0,1743.0,1,0,0.4819277108433735,0.3442340791738382,0.33218588640275387,0.41308089500860584,0.08089500860585197,0.38611589213998854,2.851525123432965,11,0.24
NC_004350.2,S. agalactiae,Firmicutes,87.08,0.3683,TP,12.8,0.0,732.0,1,0,0.47950819672131145,0.3770491803278688,0.36885245901639346,0.42827868852459017,0.059426229508196704,0.40846994535519127,2.6834137763742,7,0.32
NC_004350.2,S. agalactiae,Firmicutes,87.08,0.3683,FP,10.728571428571428,0.0,516.0,1,0,0.48255813953488375,0.3372093023255814,0.28488372093023256,0.40988372093023256,0.125,0.3682170542635659,2.4831921316632353,12,0.24
NC_004350.2,S. agalactiae,Firmicutes,87.08,0.3683,FP,9.3,0.0,327.0,1,0,0.3944954128440367,0.28440366972477066,0.24770642201834864,0.3394495412844037,0.09174311926605505,0.308868501529052,2.354498385733632,3,0.12
NC_004350.2,S. agalactiae,Firmicutes,87.08,0.3683,TP,14.3,0.0,738.0,1,0,0.44308943089430897,0.36585365853658536,0.34552845528455284,0.40447154471544716,0.058943089430894324,0.38482384823848237,2.675816781271294,7,0.2
NC_004350.2,S. agalactiae,Firmicutes,87.08,0.3683,TP,12.8,0.0,927.0,1,0,0.5663430420711975,0.42718446601941745,0.27184466019417475,0.4967637540453075,0.22491909385113273,0.42179072276159657,2.4431364106341196,3,0.24
NC_004350.2,S. agalactiae,Firmicutes,87.08,0.3683,TP,14.3,0.0,483.0,1,0,0.515527950310559,0.37888198757763975,0.2857142857142857,0.44720496894409933,0.16149068322981364,0.39337474120082816,2.47603659238231,9,0.24
NC_004350.2,S. agalactiae,Firmicutes,87.08,0.3683,TP,12.05,0.0,4302.0,1,0,0.5327754532775453,0.3403068340306834,0.33542538354253837,0.43654114365411434,0.10111576011157597,0.402835890283589,2.842920914427252,7,0.24
NC_004350.2,S. agalactiae,Firmicutes,87.08,0.3683,TP,-5.0,0.0,492.0,1,0,0.35365853658536583,0.35365853658536583,0.4024390243902439,0.35365853658536583,0.04878048780487809,0.3699186991869919,2.767809868451283,6,0.28
NC_004350.2,S. agalactiae,Firmicutes,87.08,0.3683,TP,13.8,0.0,420.0,1,0,0.6,0.3357142857142857,0.35714285714285715,0.46785714285714286,0.11071428571428571,0.430952380952381,2.561388035528147,5,0.24
NC_004350.2,S. agalactiae,Firmicutes,87.08,0.3683,TP,12.8,0.0,2328.0,1,0,0.5360824742268041,0.3634020618556701,0.29381443298969073,0.44974226804123707,0.15592783505154634,0.39776632302405496,2.4708288985482727,4,0.36
NC_004350.2,S. agalactiae,Firmicutes,87.08,0.3683,TP,11.3,0.0,1173.0,1,0,0.4961636828644501,0.38618925831202044,0.32225063938618925,0.4411764705882353,0.11892583120204603,0.40153452685422,2.758278678751224,11,0.28
NC_004350.2,S. agalactiae,Firmicutes,87.08,0.3683,TP,12.3,0.0,903.0,1,0,0.5548172757475083,0.23255813953488372,0.42857142857142855,0.393687707641196,0.034883720930232565,0.4053156146179402,2.878528019183068,7,0.48
NC_004350.2,S. agalactiae,Firmicutes,87.08,0.3683,TP,14.3,0.0,315.0,1,0,0.38095238095238093,0.34285714285714286,0.44761904761904764,0.3619047619047619,0.08571428571428574,0.3904761904761905,2.659165981612541,5,0.36
NC_004350.2,S. agalactiae,Firmicutes,87.08,0.3683,TP,13.966666666666667,0.0,1554.0,1,0,0.47297297297297297,0.3667953667953668,0.34555984555984554,0.4198841698841699,0.07432432432432434,0.39510939510939513,2.72911490811446,10,0.28
NC_004350.2,S. agalactiae,Firmicutes,87.08,0.3683,TP,14.3,0.0,1224.0,1,0,0.4730392156862745,0.3382352941176471,0.3161764705882353,0.4056372549019608,0.0894607843137255,0.3758169934640523,2.7459914603982214,10,0.36
NC_004350.2,S. agalactiae,Firmicutes,87.08,0.3683,TP,15.8,0.0,564.0,1,0,0.3617021276595745,0.324468085106383,0.28191489361702127,0.34308510638297873,0.061170212765957466,0.32269503546099293,2.462306814153513,6,0.28
NC_004350.2,S. agalactiae,Firmicutes,87.08,0.3683,TP,9.0,0.0,450.0,1,0,0.4266666666666667,0.2733333333333333,0.25333333333333335,0.35,0.09666666666666662,0.31777777777777777,2.5443701541821038,6,0.28
NC_004350.2,S. agalactiae,Firmicutes,87.08,0.3683,FP,-5.0,0.0,546.0,0,0,0.4340659340659341,0.3076923076923077,0.25274725274725274,0.3708791208791209,0.11813186813186816,0.3315018315018315,2.5110041278240804,0,0.28
NC_004350.2,S. agalactiae,Firmicutes,87.08,0.3683,TP,14.3,0.0,453.0,1,0,0.3708609271523179,0.271523178807947,0.19205298013245034,0.3211920529801324,0.12913907284768208,0.2781456953642384,2.177061408076925,5,0.36
NC_004350.2,S. agalactiae,Firmicutes,87.08,0.3683,TP,14.3,0.0,426.0,1,0,0.5140845070422535,0.352112676056338,0.176056338028169,0.43309859154929575,0.25704225352112675,0.3474178403755869,2.0163755872487577,15,0.2
NC_004350.2,S. agalactiae,Firmicutes,87.08,0.3683,TP,11.4,0.0,1725.0,1,0,0.49391304347826087,0.31478260869565217,0.24347826086956523,0.4043478260869565,0.1608695652173913,0.3507246376811594,2.3288022816729526,2,0.24
NC_004350.2,S. agalactiae,Firmicutes,87.08,0.3683,TP,15.55,0.0,381.0,1,0,0.3228346456692913,0.31496062992125984,0.2440944881889764,0.3188976377952756,0.07480314960629919,0.29396325459317585,2.0925974767068856,9,0.44
NC_004350.2,S. agalactiae,Firmicutes,87.08,0.3683,TP,12.8,0.0,1098.0,1,0,0.5273224043715847,0.43169398907103823,0.2568306010928962,0.4795081967213115,0.22267759562841533,0.40528233151183973,2.344777229150155,1,0.32
NC_004350.2,S. agalactiae,Firmicutes,87.08,0.3683,TP,14.3,0.0,978.0,1,0,0.558282208588957,0.3895705521472393,0.3159509202453988,0.4739263803680982,0.15797546012269942,0.4212678936605317,2.7777791270267285,8,0.32
NC_004350.2,S. agalactiae,Firmicutes,87.08,0.3683,TP,14.3,0.0,555.0,1,0,0.4864864864864865,0.31351351351351353,0.3891891891891892,0.4,0.010810810810810811,0.3963963963963964,2.6011028123004576,11,0.44
NC_004350.2,S. agalactiae,Firmicutes,87.08,0.3683,FP,9.55,0.0,666.0,1,0,0.4954954954954955,0.2747747747747748,0.3108108108108108,0.38513513513513514,0.07432432432432434,0.36036036036036034,2.499800020196105,11,0.2
NC_004350.2,S. agalactiae,Firmicutes,87.08,0.3683,TP,14.3,0.0,1329.0,1,0,0.4401805869074492,0.3724604966139955,0.327313769751693,0.40632054176072235,0.07900677200902934,0.3799849510910459,2.7499459925639846,6,0.32
NC_004350.2,S. agalactiae,Firmicutes,87.08,0.3683,TP,14.3,0.0,543.0,1,0,0.4419889502762431,0.2983425414364641,0.39226519337016574,0.3701657458563536,0.022099447513812154,0.3775322283609576,2.690246652020492,11,0.52
NC_004350.2,S. agalactiae,Firmicutes,87.08,0.3683,TP,13.3,0.0,1248.0,1,0,0.4375,0.24759615384615385,0.22355769230769232,0.3425480769230769,0.11899038461538461,0.30288461538461536,2.5219330686294894,10,0.36
NC_004350.2,S. agalactiae,Firmicutes,87.08,0.3683,TP,14.3,0.0,543.0,1,0,0.4143646408839779,0.35911602209944754,0.2430939226519337,0.3867403314917127,0.14364640883977903,0.3388581952117864,2.2513598966225317,13,0.36
NC_004350.2,S. agalactiae,Firmicutes,87.08,0.3683,TP,14.3,0.0,453.0,1,0,0.4900662251655629,0.2781456953642384,0.17880794701986755,0.3841059602649006,0.20529801324503308,0.31567328918322296,2.0124867374255118,4,0.4
NC_004350.2,S. agalactiae,Firmicutes,87.08,0.3683,FP,8.3,0.0,2526.0,1,0,0.43824228028503565,0.4501187648456057,0.2505938242280285,0.4441805225653207,0.1935866983372922,0.37965162311955664,2.4091157616575405,7,0.16
NC_004350.2,S. agalactiae,Firmicutes,87.08,0.3683,FP,11.05,0.0,366.0,1,0,0.4918032786885246,0.319672131147541,0.30327868852459017,0.4057377049180328,0.10245901639344263,0.37158469945355194,2.46864131835252,6,0.28
NC_004350.2,S. agalactiae,Firmicutes,87.08,0.3683,TP,12.8,0.0,1770.0,1,0,0.5542372881355933,0.34067796610169493,0.27796610169491526,0.4474576271186441,0.16949152542372886,0.39096045197740115,2.664559721594181,14,0.28
NC_004350.2,S. agalactiae,Firmicutes,87.08,0.3683,TP,12.8,0.0,438.0,1,0,0.4863013698630137,0.3150684931506849,0.21232876712328766,0.4006849315068493,0.18835616438356165,0.3378995433789954,2.301991555902811,10,0.16
